movie_id,movie_title,rating,review
8043,Breakheart Pass,8.0,"Really solid western-thriller with Charles Bronson in his element as usual with movies like these. Features a nice supporting cast that includes Richard Crenna, Charles Durning, Ben Johnson and Jill Ireland. Just an all around entertaining film from beginning to end. **3.75/5**"
8051,Punch-Drunk Love,2.0,This has to be one of the dumbest and worse movies I have ever seen from Adam Sandler. I don't get this movie or what the point of it is at all. Watched it 3 times and it still makes no sense.
8054,The Imaginarium of Doctor Parnassus,7.0,"The fantasy element was great. I wish I could live in this fantasy world. It was exceptional and very wonderful. I watched the movie twice. The first time, I didn't understand the movie well and didn't like it. I did not know whether I liked the movie or not, but when I watched it again, I was fascinated and inspired by the wide imagination element that exists within the scenario.

The character of Lily Cole was amazing, she is incredibly beautiful and I have to show respect for Heath Ledger's performance and Tom Waits gave an amazing performance. Christopher Plummer stole the show with a controlled, professional performance

The animation element wasn't well managed, it could have been shown better the way it was."
8055,The Reader,4.0,"I didn't turn this movie off after the beautiful sex scenes only because two others were watching it with me. The mere fact that ""Germans"" were speaking English totally destroyed the whole ""suspend disbelief"" for me. This film is an awful rendition by Brits of an award-winning German book. Perhaps, only someone from the Nachgeborenen (to coin Bertolt Brecht's meaning of German post-Holocaust generations) should have made this film. The two stars are for Winslet and Kross. The rest sucks."
8065,21,7.0,"**21 intrigues with a fascinating true story, fast pace, and fun characters.**

21 entertains with its fast-paced story based on the real-life account of the MIT Blackjack Team, who tried their hand at counting cards in Vegas and won big. While 21 is not groundbreaking in its storytelling or execution, it's a fun and enjoyable film with a good twist and likable characters. This film sets itself apart from a typical heist movie in that card counting is not technically illegal. The characters weren't trying to escape police but casino enforcers with brass knuckles and examples to make. This relatively unknown cast surprised with its solid performances boosted by the film's great pacing and exciting story."
8068,Desperado,9.0,"This was a solid and highly enjoyable take on the spaghetti western by Rodriguez that rightfully put the director on the map and provided star Antonio Banderas the breakthrough he needed in the American marketplace. Though I love his work on the Sin City films, particularly the first, his incredible earlier trilogy will always hold a special place in my cinephilic heart.

My recent project of coming to terms with classic Westerns has only further helped me enjoy these more recent contemporary releases."
8069,Barbarella,6.0,"Got the new Arrow Video 4K release and decided to give this another watch. Still not great but lots of fun to watch and of course Jane Fonda was sexy as hell. Wouldn't mind seeing the novel getting another adaptation, I can see someone like Edgar Wright giving it a shot (perhaps with Ana de Armas in the lead). **3.0/5**"
8077,Alien³,6.0,"Aliens, a great action movie, cheapened the original by replacing one hyper-intelligent, indestructible monster with an army of gormless critters. This third entry has only one creature, but unfortunately it's just as gormless. When Ripley (Weaver) crash-lands on a prison planet full of hard-nut slap-heads, they haven't seen a woman in years. Discovering that there's an alien loose, Ripley asks the warden to break out the guns, and can't believe it when she is told there aren't any. Nor can we. Good acting has salvaged many a poor script in the past, but not here. Dance is slaughtered in the first act, as is the regulation bastard warden (Glover), leaving only Sigourney, impressive as ever, and a motley cast of extras. Though wasteful of the expensive sets, Fincher's tight close-ups do add to the sense of claustrophobic panic."
8077,Alien³,9.0,"**Superior in every department to the basic shoot em up, Aliens,** 

Alien 3 returns the franchise to its artistic horror roots established by Ridley Scott. No more Disney kids, happy endings and machine gun wielding irritants.

This movie is a beautifully bleak experience and is the true sequel to Alien (1979). Performances are excellent all round - especially Charles Dance as prison doctor, Clemens, and, of course, Sigourney Weaver - who gives us her best performance as the downtrodden Ripley.

A masterwork by David Fincher that restores the horror and dignity to the series. Thank goodness for Alien 3! 

- Charles Dance"
8077,Alien³,7.0,"Did Gordon Ramsay direct this? F-bombs galore!

Sigourney Weaver remains a joy to watch, while Charles S. Dutton and Charles Dance are strong additions; Dutton especially. As for other positives, I enjoyed the score and the fact that we (seemed to) get way more of the alien itself; which is what I wanted from the first two, personally.

The plot isn't the greatest but is very watchable, the ending is pretty good. One criticism I do have is the dialogue, as alluded to at the top of my review. I've nothing against the use of swear words whatsoever, but man does this film overuse the f-word; it feels like every other word across the conclusion.

Overall, it's a definite drop down from the two very good predecessors, though I still got the required entertainment from <em>'Alien³'</em>. A noteworthy directorial film debut for David Fincher."
8078,Alien Resurrection,5.0,"A pretty average movie, specially compared to the previous installments in the Alien franchise (even Alien 3). The plot sometimes gets very confusing and none of the characters are memorable. Some of them are even rather cartoonish. The movie seems like a cheat attempt at cash crab, by using a known franchise. I would recommend watching if you are a fan or are looking for a mediocre action/horror movie to watch with friends."
8078,Alien Resurrection,8.0,"Super fun!

I wasn't expecting <em>'Alien Resurrection'</em> to come out better than <em>'Alien³'</em>. Sure, this 1997 flick isn't as great as <em>'Alien'</em> and <em>'Aliens'</em> but I honestly wouldn't put it that far off. I really enjoyed it, cracking action coupled with a great cast.

Sigourney Weaver as Ellen Ripley is a pleasure as always, meanwhile this is the most I enjoyed a support cast from the franchise. Winona Ryder, Ron Perlman, Brad Dourif, Raymond Cruz, Gary Dourdan and Michael Wincott all have positive moments.

Not the franchise's best, yet arguably its most entertaining. ¯\_(ツ)_/¯"
8080,Suspect Zero,4.0,"Don't remember when I last saw this, but probably was when it was released on DVD. So this is my second viewing and don't remember a whole lot but my rating pretty remained the same. It's unnecessarily confusing but worse, rather dull for the bulk with good actors like Aaron Eckhart and Ben Kingsley not being able to breathe life into boring script. Had potential perhaps under a more experienced director but as it is, this is one I won't revisit for a third time... **2.0/5**"
8090,Untraceable,,"A terrible movie that is full of cruelty. The problem of cyber crime is never relevant in our time. This cannot but scare. I am glad that I am using the Utopia P2P application, which allows me to keep my data safe."
8130,Desperately Seeking Susan,10.0,I always thought this was one of Madonna's best film performance yet.
8193,Napoleon Dynamite,6.0,"Original, unique, bizarre, hilarious!

* I love all the whacky and authentic and heartwarming characters from this movie.
* I think it has a kind of bedroom pop vibe to it. Alot of bedroom pop music videos look and feel similar with the fashion and ideas they riff on. 
* I love the environment they're in. Wide open, sparse midwestern town. The American landscape is big and cool.
* This movie is a brilliant example that art doesn't need a huge budget to transcend mediocrity."
8195,Ronin,5.0,"**A little boring with a great car chase scene.**

Even though Ronin had shootouts, great chase sequences, and classic actors, I was bored and on my phone throughout the whole thing. Nothing was particularly bad about this film. There were actually great parts! But somehow, the sum of all its parts just equaled a movie that left me wanting. Releasing four years after Leon: The Professional, this could have been much better."
8197,Midnight in the Garden of Good and Evil,8.0,"More enjoyable than I would've predicted.

I was expecting something more mysterious and thrilling, but <em>'Midnight in the Garden of Good and Evil'</em> manages to entertain nicely - despite a long run time, which I thought was going to hamper it but it didn't.

The cast are excellent. I really enjoyed John Cusack's performance and Kevin Spacey plays these sorta roles well. The Lady Chablis is another strong performer, while there are roles for a younger Jude Law, Clint Eastwood - the director - regular Geoffrey Lewis and, though very tiny, an on the brink of stardom James Gandolfini.

Well worth a watch!"
8202,Æon Flux,5.0,"Not really that good of a movie, but it's action packed tho. Some of the fight scenes are pretty awesome."
8202,Æon Flux,4.0,"I didn't watch this movie before I bought it on its release day. But I'm a big Charlize Theron fan, so it was bound to be good. I'm a big sci-fi fan, so I was bound to like it. I like movies that are a little different, so it was bound to be worth watching. Oh man, when I'm wrong I'm WRONG!"
8224,8MM,5.0,"8MM probably only got greenlit due to the success of Se7en. Like Se7en, 8MM explores the existence of people who are simply pure evil while the main character wants to know why they are like this. 8MM doesn't provide many answers but it also isn't thematically complex. It follows a standard whodunit plot. While Nicolas Cage gives a solid performance, there are times where he takes us out of the story with his signature freak outs. Joel Schumacher manages to create a gritty tone but he has a rather bland style.

Regardless of its flaws, 8MM is still a decent movie. It prefers plot over exploitation and story over violence. For those reasons, I recommend it."
8224,8MM,6.0,"Another one of Nicholas Cage's crazy movies. Like all the rest of his movies, this one was good too."
8273,American Wedding,10.0,My favorite movie from the whole series. I just kept cracking up non stop throughout. Still whenever I watch it I can't stop laughing.
8274,American Pie Presents: Band Camp,7.0,I thought this would be dumb compared to the original. It's not as good still but really funny.
8274,American Pie Presents: Band Camp,1.0,"The little brother of the character Stifler from the theatrical films goes to band camp, wreaking havoc and causing mayhem, because the film makers decided you're too stupid to require laughs from your comedy. This may be one of the worst ""comedies"" I have ever seen, and I sat through ""Beer for My Horses."" I hated all the characters, the story is predictable, and the lead character is a borderline sociopath who never should have had an entire film resting on his adventures. Repulsive and sad, your level of enjoyment might depend on how funny you find the word ""stiff"" and all its incarnations.

(Unrated)- Some physical violence, strong profanity, strong female nudity, male nudity, sexual content, very strong sexual references, strong adult situations, alcohol use."
8275,American Pie Presents: The Naked Mile,7.0,This one is my favorite one out of the presents series. A lot of nudity for the pervs. That includes you too woman lol. Also lots of drinking and drugs. I wish all college party's were this fun when I use to party.
8277,American Pie Presents: Beta House,7.0,"More college partying and trying to bang chick's for the 1st time, is back again. The presents series is turning out not to be so sad."
8293,Howards End,8.0,"The script itself is not up the level of Remains of the Day, but then E.M.Forster is not Ishiguro (Never Let Me Go). Nevertheless E.M.Forster gives us a huge, complex story that holds our interest for the entire 142 minutes.

And the Ivory-Merchant team contributes a beautiful setpiece, complete with perfect cinematography, locations, costumes and a team of the finest actors in Britain. And two of the Redgrave family to play mother and daughter. The acting from everyone on screen is phenomenal!"
8329,[REC],8.0,"**REC is zombie horror brilliance!**

REC is one of the best found-footage and zombie movies ever made. The panic, chaos, and terror that grows and spreads through a small apartment building as residents fall one by one to a zombie plague is overwhelmingly suspenseful and believable. REC starts slow but exponentially builds into a bloodcurdling frenzy with horrified characters frantically struggling to survive. This low-budget horror film belongs in the hall of fame for creativity and genius in the genre. I saw the American remake, Quarantine, many years ago, which is very similar to this film, but REC edges Quarantine with originality and a franchise of 3 other films following it. Any zombie or horror fan needs to add this to their watchlist immediately!"
8348,Thunderbolt and Lightfoot,7.0,"A hit-and-miss, if still probably good, 1974 film.

<em>'Thunderbolt and Lightfoot'</em> fails as a comedy but actually does work as a road trip/heist movie, even with a surprisingly sombre ending. To further the mixed bag feeling, I found the acting talent to be just that.

I'd say this is one of Clint Eastwood's weakest performances, though Jeff Bridges has a lot of fun and is the standout in his role. George Kennedy is closely behind him and ahead of Eastwood, in my opinion.

The film attempts a lot, I'm not convinced it all works, but I'd recommend it - the pacing is on point, so it doesn't drag."
8355,Ice Age: Dawn of the Dinosaurs,8.0,My favorite out of the series. Introduces a new character and he cracks me up. I love this movie.
8357,What the #$*! Do We (K)now!?,1.0,"Baloney sandwich with a side of baloney! Pretending at first to be about quantum mechanics it starts out innocently enough, seeming to look at small curiosities of ""science."" It isn't long before it takes a hard left into full-blown crap, ultimately ending in a cultish world view as a precursor to ""The Secret,"" another ""documentary"" steeped in psuedoscience. This is not a documentary about quantum mechanics but rather a gross, gross distortion of it. I really wish I had known more about this film before sitting down to watch it. Like ""The Secret,"" avoid if you value your brain cells."
8363,Superbad,8.0,"Superbad is one of the classic comedies which left a great effect on R-RATED COMEDY genre, Greg Mottola as a film-maker became a name on the industry with this break-through. I really recommend this movie and a very forceful recommendation if you are a teenage-introvert."
8363,Superbad,7.0,"Good, funny, dated.

If you can deal with a bit of cringe and some dated humour it's a good movie. I wouldn't consider it a ""top movie"" but it is _very_ funny if you just want something silly to watch casually."
8367,Robin Hood: Prince of Thieves,7.0,"I've always been a fan of the baddie in films - and this film really belongs to Alan Rickman's ""Sheriff"" with a good supporting effort from Geraldine McEwan as his harridan witch cohort. They bring almost all of humour and menace. The bulk of the rest of the film is a pretty run-of-the-mill vehicle for Costner, Freeman and Mastrantonio - and moves along well enough as a pretty formulaic, very freely adapted, costume drama. Brian Blessed hams marvellously in the few scenes he has and the score works well into the fabric of the movie. Sadly, the writing and direction are nothing special. Errol and Basil have little to worry about."
8386,How High,10.0,"Another one of my favorite movies. Doesn't matter if high, sober, or drunk. This movie is hilarious."
8388,¡Three Amigos!,8.0,"Just an all around fun and light-hearted comedy, one that I haven't seen in a long time (probably some time in the early 90s). Not a comedy classic but one that generates plenty of smiles and laughs. **3.75/5**"
8390,"Definitely, Maybe",7.0,"A correct comedy. No big surprises, except that Ryan Reynolds is a decent comedies' actor.

The script is the expected and it is something perfect for a rainy evening in the couch under a blanket."
8390,"Definitely, Maybe",8.0,I must say I really liked this movie. I have a little girl too so it kind of hits home for me. This movie makes you think a lot about your own life choices and past relationships that you know you will never get back. It's weird.
8392,My Neighbor Totoro,9.0,"**""Childhood"" in a movie.** 

This is just perfection - a perfect way to while away time and reconnect with your youth.  
Everything is outstanding in this film, but especially the way it can emote your sense of wonder and imagination.

I wish I could have watched this as a child, I would have wanted to find Totoro and the Catbus, roar like Totoro, or sleep on his belly.  Oh well...I will just have to imagine it.

Its interesting to note this was released with Grave of the Fireflies, another Ghibli masterpiece, which I have summed up as being about innocence lost.  **This movie is innocence maintained.**"
8392,My Neighbor Totoro,8.0,"Aggressively cute.

<em>'My Neighbor Totoro'</em> holds an extremely hearty story, one told via impeccably beautiful animation. Noriko Hidaka and Chika Sakamoto standout as Satsuki and Mei, the relationship between those two characters is so sweet. They do get a bit shouty in parts which ever so slightly irritates, but that's definitely one to file under 'nit-picking'.

A simple movie, one which displays the imagination of children perfectly. Big fan of the Catbus. 🐱"
8413,Event Horizon,8.0,"A fantastic ""horror in space"" thriller led by an excellent assemble cast (Laurence Fishburne, Sam Neil, Kathy Quinlann). Do we really want to know what can be found at the edge (event horizon) of a black hole?"
8413,Event Horizon,8.0,"A fantastic ""horror in space"" thriller led by an excellent assemble cast (Laurence Fishburne, Sam Neil, Kathy Quinlann). Do we really want to know what can be found at the edge (event horizon) of a black hole?"
8413,Event Horizon,6.0,"This is the third time seeing this one and my opinion pretty much remained the same. Some interesting ideas but not very well executed, though that's kind of Paul W.S. Anderson's style of filmmaking it would seem. Visual effects are at times iffy (the CGI in particuular) but the acting was okay and I can't say I ever was bored or mystified with what I was watching. **3.25/5**"
8427,I Spy,6.0,"Hadn't seen this since it was released on DVD and... pretty much remember it being as mediocre as it was back then. Normally with these buddy films, you have one character who is off-kilter while the other is more serious, but here you had both off-kilter. Had this been today, would've been a good opportunity to be a spoof of Mission: Impossible; cast a normally serious actor to play opposite the outlandish character. **3.0/5**"
8452,The 6th Day,6.0,"_The 6th Day_ is a **great** title for a movie about man-made lifeforms. The movie never really lives up to that, I 100% understand the criticisms it received when it was released, but I actually did enjoy watching it. 

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
8461,Funny Games,1.0,"This is a movie I can't help but really despise. Especially egregious is the pretentious way in which the filmmaker takes a position of haughty moral indignation and attempts to guilt-trip his own audience for wanting to watch a horror film in the first place. We know what he wanted to achieve with this movie, because he has told us explicitly; and he thought so highly of his achievement that he decided to make the film twice, shot-for-shot. Every scene is deliberately calculated to be as awkward to watch and as boring as possible, since anti-suspense is part of the ""point"". It is essentially the writer/director giving a middle finger to anyone willing to sit through this finger-wagging tripe."
8467,Dumb and Dumber,8.0,"Very funny. Not just silly. I often cite this film as my favourite all time film. It took me time to watch it for the first time as it looked like a number of other films which are silly and claim to be hilarious but usually miss the point. This film nails it. The comedy is constant and is cleverly done with situations fitting nicely into the storyline which acts as the perfect vehicle for the perfect delivery of an amazing script. The Carrelly brothers other films are good too but usually have something uncomfortable in. Dumb and Dumber is their masterpiece. I can imagine them finishing it, then going over the script asking, ""what else can we add to this joke to make it funnier?"" A very difficult film to beat in comedy. I'm going to watch it again now."
8467,Dumb and Dumber,6.0,"These guys are the very meaning of dumb. They don't get any dumber then this. Even though there pretty dumb they still were smarter then the bad guys, just because their dumb!"
8467,Dumb and Dumber,,This is so bad despite it being really good yet I still think it’s good despite me thinking it’s really bad.
8467,Dumb and Dumber,,They outdumb every goddamn person in any goddamn film ever - except maybe horror films.
8469,Animal House,,"Filipe Manuel Neto is a retard who says that this timeless classic is ''Dated and not very appealing to the current public''. It's actually a brilliant film and the only people it wouldn't appeal to is left wing Guardian newspaper reading labour voters, but no one cares about any of them anyway.  Oh and the film isn't ''early 50 years old'', it's 45 years old. Big difference you old cunt."
8471,Far North,6.0,"Interesting and psychological dark movie in spite of the glacial surrounding.

The isolation feeling is well executed and the cast works quite well.

However, you cannot help feeling that something is missing and could have been done better at the end of the story."
8487,Wild Wild West,6.0,"THE GOOD:
1) It's funny
2) Got good action
3) The music video is awesome
4) It stars Will Smith and Kevin Kline

THE BAD:
1) It didn't live up to the original series
2) Over the top storyline
3) I hate spiders!

THE UGLY:
1) This rating right here!"
8488,Hitch,7.0,"**Hitch finds clever ways to make us laugh at all of our horrible memories of dates gone wrong while telling an endearing story full of heart and hilarity.**

Hitch makes complete use of Will Smith’s charm and Kevin Smith’s goofiness in a story reminding us that true love can only be found when we are truly ourselves. As Will Smith’s love doctor tries to win Eva Mendes’ heart, all of his sophisticated attempts at romance end up at hilariously embarrassing failures that make for some side-splitting laughs. The story is simple but sincere as Hitch learns that finding love isn’t about changing his clients into someone lovable instead, it’s about helping people see how lovable his clients already are. Hitch is earnest, charming, fun, and a must-see for anyone that loves a good rom-com."
8488,Hitch,10.0,One of my favorite movies of all time again. Love this movie! I love movies that have a storyline that's not common in a lot of movies. Thus is also really hilarious.
8491,Weekend at Bernie's,8.0,"My go-to when I just want to sit back and relax, especially with the hot weather where I am (plus no A/C). Still a whole lot of fun and the dynamic between Jonathan Silverman and Andrew McCarthy was entertaining (and for playing a dead guy, kudos to Terry Kiser, RIP). Shame this is a Fox (Disney) title as this one deserves a special edition from Shout Factory... **3.75/5**"
8536,Superman II,8.0,"**He was called Non because that is the amount of brains he had.**


Great sequel that expands on the introductory scenes in Superman (1978) where we met General Zod, Ursa and the massive moron, Non - although I wouldn't call him a moron to his face. (Perhaps if I had a ladder)

But anyway, these three criminals are inadvertently released from the Phantom Zone by Superman and they naturally head toward Earth seeking revenge on the son of their jailer.

Hackman receives top billing this time now that Brando collected his pay cheque and was at the bank cashing it.
A very entertaining and funny sequel thanks to Richard Lester's expert hand at comedy.



- Potential Kermode"
8536,Superman II,8.0,"<em>'Superman II'</em> is a more rounded affair, though is no more entertaining than the first film - I enjoyed both the same, more or less. Christopher Reeve and Margot Kidder remain as watchable as before, but Gene Hackman isn't as memorable in this follow-up - still good, mind.

I like how we got to see extra of Zod, Ursa and Non in this one, if only to see more of Terence Stamp - who I've only really seen later in his career, he's terrific in 2011's <em>'The Adjustment Bureau'</em>. Sarah Douglas and Jack O'Halloran as the other two characters are decent.

A perfectly solid sequel, you can't ask for much more than that."
8545,Little Voice,7.0,"Jane Horrocks is a revelation in this touching story about a timid girl whose mother (Brenda Blethyn) is dating a sleazy talent agent (Michael Caine). Horrocks has an imaginary friend for whom she has a habit of singing, is overheard by Caine and he determines to put her on the stage. Blethyn is great is the venal mother, and Caine equally unscrupulous as they both try to exploit their shy charge. Her only salvation in all this is her friend ""Billy"" (Ewan McGregor) a local pigeon fancier who proves to be her true friend as she struggles with all the pressure. Horrock's own performance is superb - not only is she actually a great mimic (Judy Garland being a choice example of her talents) but she is also one hell of a chanteuse too. Pepperered with humour and pathos, this is a great little film."
8555,Creep,8.0,"Great watch, could watch again, and can recommend.

This is a great survival horror story that really rachets up the tension as the situation progresses.

The idea of being hunted in the subway with homeless and rats around is very intriguing for me.  Sadly, like most good horror movies, I can't talk about most of it without spoilers.

I will say this has some great concepts in it and the over all story structure is very well done with some good twists / surprises in it.

It may not be a feel-good love story, but it would be a pretty bad survival horror story if it was."
8555,Creep,4.0,"Ok, I confess that the background story and the movie cover attracted my attention. And when I saw Christopher Smith name here I expected something (Severance, Triangle, I thought I had something good to expect)

 I will be brief and make a full spoiler here: the premise is good, the execution not so much.

It is very inconsistent, like a person will be ""forgotten"" in a subway station? People don't clean the trains into the night hours? A psycho child from the anti-Blitz tunnels of WWII? No one misses the presence of people (especially workers) in the subway?

Come on, that's too much.

Plus Franka Potente (Run Lola, Run) is really bad here. At least the dog is ok. :)

My score: 4.0 (barely) out of 10.0 / C -"
8588,Shooting Dogs,8.0,Great drama and great characters for the untold story of Hutus and Tutsis conflict in Rwanda and the naïveness of the good hearted people against the cruel reality and the tough decisions to make.
8617,Prom Night,7.0,"Really good watch, would watch again, and can recommend.

Brittany Snow is great in this, she really does a top notch embodying the terror of her character while still being a strong female lead.  There are also other actors in this.

Honestly, Idris Elba and Johnathon Schaech carry a fair portion of the movie.

It does do something fun when it follows the villain as if he is one of the protagonists.  It helps that some of the teens are awful, you can almost root for him as he progresses.

It is hard to talk about without spoilers, but I can safely say that they manage to both follow him and kept the audience guessing about what the villain is going to do next."
8617,Prom Night,6.0,Girl who was attacked and survived the attack. Has always thought she would be attacked again. At her prom death starts to happen. Pretty decent movie.
8649,Bringing Out the Dead,4.0,"Been a long time since I last watched this and according to IMDb I gave it a 3/10. With the new Paramount release on 4K, I decided to give it another watch and while I can appreciate some of the style and even performances, this one just didn't do much for me and is one of Scorsese's lesser movies. Probably won't ever revisit this one. **2.25/5**"
8656,Deep Impact,6.0,"I was really disappointed, considering all of the great actors involved and since I love science fiction and the great disaster films of days gone by. I bought the DVD used and got my money's worth--it's a decent watch.

I would recommend watching if you like disaster movies or any of the actors involved, maybe even renting or buying the DVD used or for a really good price new, say for 5 bucks, but anything more would be wasteful or being ripped off."
8681,Taken,9.5,"One of my best films of all time. Apart from they made a second one, this a great movie! Liam Neeson trying to save this daughter, in France, from being sold to the highest bidder. An action packed film with good acting and great fight scenes."
8681,Taken,,"Daddy knows best — especially when it comes to a mostly untrustworthy cast of Europeans — in this action film. Liam Neeson's performance elevated this from being forgettable. Otherwise, I kind of didn't care."
8681,Taken,6.0,"Probably not good enough to have started the Revenge-Renaissance that it somehow did, but still a pretty entertaining time. _Taken_ does hit a lot of clichés though, and I mean, it starts hitting them right away. We're literally only minutes into the film before we find out that Neeson's lead character is divorced, and his wife has re-married to a decent, rich provider, but one who's bookish and could never take him in a fight, and that the present he got for his daughter is for an interest that she no longer has. But once we get into the action proper, it's pretty great.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
8681,Taken,8.0,"Random viewing tonight, just wanted a slick and simple action-thriller and this fit the bill. Liam Neeson kicks ass and can see why his career in this genre really took off. The camera work was probably the biggest drawback (shaky cam), likely trying emulate the Bourne franchise or something. But entertaining flick that doesn't overstay its welcome coming in at around 90-minutes. **4.0/5**"
8681,Taken,10.0,"**You will find this movie. You will watch it.**

This movie came out of nowhere! The trailer for this film relied on just one short scene of Liam Neeson threatening a kidnapper on the phone... and that was all we needed to be hooked! A basic revenge/rescue movie elevated by fantastic action, stunt directing, and Liam Neeson's delivery, all transporting this thriller into a believable reality. One of the best of the genre that paved the way for John Wick."
8688,Snake Eyes,5.0,"It’s just typical John Travolta , Nicholas Cage , doing John Travolta and Nick Cage Until the demise of one of them.

Not memorable. But you knew that!"
8696,Calendar Girls,9.0,"Another one of those movies I watched decades ago and recently revisited. I enjoyed it just as much as I did the first time.

It reminds me of Waking Ned Devine in a way. It contains witty and realistic dialogue and a good percentage of the actors are older. There is a bit more drama in Calendar Girls, but it never submerges into melodrama.

I am glad I watched it a second time. It has aged well and is a classic feel old movie."
8696,Calendar Girls,9.0,"Another one of those movies I watched back when it came out and recently watched again. Like the women who pose for the calendar, the movie has aged well. My wife and I watch a lot of British tv (for Americans) so we have seen the actresses in many other excellent performances.

Calendar a Girls reminds me of another great movie, (Waking) Ned Devine. There is humor, a feel good plot, and a fine ensemble cast. There are a perhaps a couple of more serious subplots in this film, such as Alderton’s character’s illness that gives birth to the calendar fundraiser.

The movie is of course based on an actual fundraising calendar undertaken from women aged 45-65. I didn’t research it to see how accurate the plot is as I do in some reality based films, because I just watched it for is entertainment value.  So should you."
8697,Who Am I?,8.0,"The car chase scenes were awesome! The fight scenes are outstanding! This is probably my favorite Jackie Chan movie. I particularly like the chase scene in the city with the Lancer Evo IV. The whole desert scenario with the rally Montero is hilarious, too! It is capped off with one of Jackie Chan's best fight scenes ever in the end. A must see!"
8698,The League of Extraordinary Gentlemen,10.0,This movie was amazing! Went to see it at the cinema when it first got released back in 2003. For the time the special effects in this movie are mind blowing. A must watch in my opinion.
8698,The League of Extraordinary Gentlemen,8.0,"Enjoyed it.

<em>'The League of Extraordinary Gentlemen'</em> does nothing all that extraordinary but produces a fun time nevertheless. Great cast, fast paced plot and entertaining action. The ending slightly underwhelms, but I still found myself satisfied with it. The special effects are good, it's only ""The Nautilus"" that looks less than so.

Sean Connery does carry the film as Quatermain, he's terrific throughout - really enjoyed the way his character carries himself. I liked Tony Curran's Skinner too. I actually rate all the characters to be honest, with Jason Flemyng (Jekyll/Hyde) and Stuart Townsend (Gray) being my picks of the rest.

Merits a watch, even if Connery didn't remember it all that fondly."
8738,The Final Countdown,8.0,"Pretty fun Twilight Zone-esque movie that was entertaining throughout. Always like the ideas of alternate history and while this doesn't quite change history in the end (and shouldn't given it was Pearl Harbor, not to mention when this movie was released, survivors were only in their early/mid 60s), still was a good time. On the downside, the actual travel through the portal was cheesy and cheap even for 1979/80. **3.75/5**

As a side, interesting that only 7 years later, the sons of Kirk Douglas and Martin Sheen will star in Wall Street..."
8741,The Thin Red Line,4.0,"As war movies go, this one sucks. I'm pretty sure (although I didn't read it, that the novel (and maybe original screenplay) must have been fantastic, but Terrence Malick really bungled this: no clear vision, no character investment, a ridiculous amount of stupid jump cuts. I was willing to quit 40% into the film but my wife wanted to see the rest (as almost kind of a challenge to see if she could spot another of the many famous that wanted to work with him (and probably regretted it later)."
8769,Christine,8.0,"""It's going to suck, let's watch something else.... It's going to suck, let's watch something else.... King Adaptations always suck, let's watch something else.""

""You realize it's John Carpenter right?""

""Oh, let's rent Christine.""

That is honestly how the conversation went when I was in High School.... and I am glad I gave it a chance. It's actually one of the better adaptations of a King novel, and, really, this was CLASSIC King.

Carpenter did a great job of cutting away the fat and making a screen adaptation of a King novel that still held true to the spirit of the novel.

I was surprised, but, then, Carpenter is really great at that sort of thing."
8771,Mind Ripper,10.0,"It's not a great film, but nearly all of the Caverns Underground Monster flicks aren't great films. To the letter they are all low budget B-movie throw aways.

And this is no exception... save for the fact it has Wes Craven's name attached to it so people come in expecting something more... expecting a movie he directed and not one he simply produced.

But the monster is underplayed and entertaining. The tension is claustrophobic and done well, and ultimately it's an enjoyable flick.

Grant you, it's one of those late night insomnia flicks that you watch once and throw away, but it's entertaining enough for what it is, and what it is is a B-Movie that knows it's a B-Movie, that tried it's absolute best to make something fun inside the constraints of a B-Movie with all"
8780,Baby Mama,10.0,Freaking hilarious movie. These 2 together crack me up. Just like they did on SNL.
8810,Mad Max 2,8.0,"Really great sequel that surpasses the original. While short on character moments, the action sequences were fantastic culminating with an adrenaline-filled finale. All in all highly entertaining with just enough weidness to make it stand out all the more... **4.0/5**"
8814,Doom,4.0,"Now you could watch this, I guess, I wouldn't stop you. But for a movie only a decade and change old, _Doom_ has dated **hard**, and it's not just 'cause of that garbage CGI.

Weird like the videogame it's based on, but still fucks up the lore that I can't see it sitting well with that crowd either. _Doom_ might genuinely have been made for no one.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
8834,Conspiracy Theory,6.0,Overly long but amiable suspense-thriller thanks to the charms of Mel Gibson (re-teaming with Lethal Weapon franchise director Richard Donner) and Julia Roberts with Patrick Stewart making for an okay villain. This is one I've seen a couple times and each viewing has pretty much been the same: entertaining but also unremarkable. **3.0/5**
8834,Conspiracy Theory,10.0,"Well... this was fun.

I don't think you can say anything better about a movie. Conspiracy Theory was fun. You sit down and watch it, and you are going to have a fun time, you are going to be entertained.

It's a great blend of moderate action and comedic suspense. The plot twists are deep enough to be interesting and light enough to be entertaining in the darker aspects of comedy.

The characters, well, the characters are the very definition of the phrase, ""he's a real character isn't he?""

Mel Gibson is fun to watch in this, he plays a character that is tormented, broken, and still endlessly amusing.

You really can't get better than a movie that is fun to watch."
8835,Legally Blonde,7.0,"An entertaining movie that with the title alone alerts you that it is brazenly silly, though Reese Witherspoon's character Elle Woods has challenges that make you cheer for her. Awkward social situations are well handled by the character and credit to the writers and director for resolving these with good morals. All of the major cast roles are well done."
